Year,Month,Type,Country,HS Code,Statistic Code,Unit Code,Description,Quantity,CIF (BAHT),Heading,heading_description,Chapter,chapter_description
2563,4,1,TH,62123090,0,KGM,Of other textile materials (KGM),2,13090,6212,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62129099,90,KGM,Other (KGM),2,139,6212,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62132090,0,KGM,Other (KGM),0,0,6213,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62142000,0,C62,Of wool or fine animal hair (C62),0,0,6214,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62143090,0,C62,Other (C62),0,0,6214,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62149090,0,C62,Other (C62),0,0,6214,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62159090,0,KGM,Other (KGM),22,5223,6215,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62160010,0,PR,"Protective work gloves, mittens and mitts (PR)",0,0,6216,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62160099,0,PR,Other (PR),1,862,6216,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62171090,0,KGM,Other (KGM),0,0,6217,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,62179000,90,KGM,Other (KGM),11,5421,6217,#N/A,62,NOT KNITTED OR CROCHETED APPAREL & CLOTHING ACCESSORY
2563,4,1,TH,63014090,0,KGM,Other (KGM),0,0,6301,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63019090,0,KGM,Other (KGM),2,2215,6301,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63022100,0,KGM,Of cotton (KGM),2,2954,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63023100,0,KGM,Of cotton (KGM),0,0,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63023900,0,KGM,Of other textile materials (KGM),4,2061,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63025990,0,KGM,Other (KGM),0,0,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63026000,0,KGM,"Toilet linen and kitchen linen, of terry towelling or similar terry fabrics, of cotton (KGM)",2,778,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63029100,90,KGM,Other (KGM),0,0,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63029300,0,KGM,Of manmade fibres (KGM),0,0,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63029990,0,KGM,Other (KGM),0,0,6302,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63031910,90,KGM,Other (KGM),0,0,6303,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63039200,90,KGM,Other (KGM),105,76982,6303,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63041100,0,KGM,Knitted or crocheted (KGM),41,9643,6304,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63049300,0,KGM,"Not knitted or crocheted, of synthetic fibres (KGM)",0,0,6304,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63051011,0,KGM,Of jute (KGM),0,0,6305,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63053290,0,KGM,Other (KGM),0,0,6305,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63053390,90,KGM,Other (KGM),0,0,6305,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63061200,0,KGM,Of synthetic fibres (KGM),21,7129,6306,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63061990,0,KGM,Other (KGM),0,0,6306,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63062990,0,KGM,Other (KGM),0,0,6306,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63064010,0,KGM,Of cotton (KGM),0,0,6306,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63069099,0,KGM,Other (KGM),114,95308,6306,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63071090,0,KGM,Other (KGM),1,256,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63072000,1,KGM,Safety belts (KGM),0,0,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63072000,90,KGM,Other (KGM),27,60084,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63079030,0,KGM,Umbrella covers in precut triangular form (KGM),0,0,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63079040,0,KGM,Surgical masks (KGM),2,12461,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63079061,0,KGM,Suitable for industrial use (KGM),0,0,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63079069,0,KGM,Other (KGM),0,0,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63079080,0,KGM,"Laces for shoes, boots, corsets and the like (KGM)",56,55141,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63079090,1,KGM,"Safety masks for preventing dust, smoke or toxic substance (KGM)",1,693,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63079090,90,KGM,Other (KGM),2295,333818,6307,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63080000,0,KGM,"Sets consisting of woven fabric and yarn, whether or not with accessories, for making up into rugs, tapestries, embroidered table cloths or serviettes, or similar textile articles, put up in packings for retail sale. (KGM)",0,0,6308,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63090000,0,KGM,Worn clothing and other worn articles. (KGM),7092,1016597,6309,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,63109090,0,KGM,Other (KGM),0,0,6310,#N/A,63,"MADE UP TEXTILE ARTICLES, WORN CLOTHING , RAGS"
2563,4,1,TH,64019990,0,PR,Other (PR),0,0,6401,#N/A,64,FOOTWEAR
2563,4,1,TH,64021200,0,PR,"Skiboots, crosscountry ski footwear and snowboard boots (PR)",0,0,6402,#N/A,64,FOOTWEAR
2563,4,1,TH,64021990,0,PR,Other (PR),1,363,6402,#N/A,64,FOOTWEAR
2563,4,1,TH,64022000,0,PR,Footwear with upper straps or thongs assembled to the sole by means of plugs (PR),0,0,6402,#N/A,64,FOOTWEAR
2563,4,1,TH,64029990,90,PR,Other (PR),3,3077,6402,#N/A,64,FOOTWEAR
2563,4,1,TH,64031990,0,PR,Other (PR),0,0,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64034000,0,PR,"Other footwear, incorporating a protective metal toecap (PR)",33,22241,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64035100,0,PR,Covering the ankle (PR),0,0,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64035990,0,PR,Other (PR),0,0,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64039110,0,PR,"Footwear made on a base or platform of wood, not having an inner sole or protective metal toe cap (PR)",0,0,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64039190,0,PR,Other (PR),1,19846,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64039910,0,PR,"Footwear made on a base or platform of wood, not having an inner sole or protective metal toe cap (PR)",2,17207,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64039990,0,PR,Other (PR),0,0,6403,#N/A,64,FOOTWEAR
2563,4,1,TH,64041190,0,PR,Other (PR),8,3732,6404,#N/A,64,FOOTWEAR
2563,4,1,TH,64041900,1,PR,Slipper (PR),0,0,6404,#N/A,64,FOOTWEAR
2563,4,1,TH,64041900,90,PR,Other (PR),71,148715,6404,#N/A,64,FOOTWEAR
2563,4,1,TH,64052000,0,PR,With uppers of textile materials (PR),0,0,6405,#N/A,64,FOOTWEAR
2563,4,1,TH,64059000,0,PR,Other (PR),20,22625,6405,#N/A,64,FOOTWEAR
2563,4,1,TH,64061090,0,KGM,Other (KGM),0,0,6406,#N/A,64,FOOTWEAR
2563,4,1,TH,64069099,0,KGM,Other (KGM),0,0,6406,#N/A,64,FOOTWEAR
2563,4,1,TH,65040000,0,KGM,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed. (KGM)",0,0,6504,#N/A,65,HEADGEAR
2563,4,1,TH,65050090,0,KGM,Other (KGM),1,862,6505,#N/A,65,HEADGEAR
2563,4,1,TH,65061020,0,C62,"Industrial safety helmets and firefightersâ€™ helmets, excluding steel helmets (C62)",0,0,6506,#N/A,65,HEADGEAR
2563,4,1,TH,65061090,0,C62,Other (C62),0,0,6506,#N/A,65,HEADGEAR
2563,4,1,TH,65069100,0,C62,Of rubber or of plastics (C62),0,0,6506,#N/A,65,HEADGEAR
2563,4,1,TH,65069990,0,C62,Other (C62),0,0,6506,#N/A,65,HEADGEAR
2563,4,1,TH,65070000,0,KGM,"Headbands, linings, covers, hat foundations, hat frames, peaks and chinstraps, for headgear. (KGM)",0,0,6507,#N/A,65,HEADGEAR
2563,4,1,TH,66011000,1,C62,Covered with paper (C62),0,0,6601,#N/A,66,UMBRELLA SUNSHADE WHIP
2563,4,1,TH,66019900,90,C62,Covered with other materials (C62),2,1457,6601,#N/A,66,UMBRELLA SUNSHADE WHIP
2563,4,1,TH,66020000,0,C62,"Walkingsticks, seatsticks, whips, ridingcrops and the like. (C62)",0,0,6602,#N/A,66,UMBRELLA SUNSHADE WHIP
2563,4,1,TH,67021000,0,KGM,Of plastics (KGM),0,0,6702,#N/A,67,PREPARED FEATHER & ARTICLE
2563,4,1,TH,67029090,0,KGM,Other (KGM),0,0,6702,#N/A,67,PREPARED FEATHER & ARTICLE
2563,4,1,TH,67030000,1,KGM,Human hair (KGM),0,0,6703,#N/A,67,PREPARED FEATHER & ARTICLE
2563,4,1,TH,67041100,0,KGM,Complete wigs (KGM),1,884,6704,#N/A,67,PREPARED FEATHER & ARTICLE
2563,4,1,TH,67041900,0,KGM,Other (KGM),1,298,6704,#N/A,67,PREPARED FEATHER & ARTICLE
2563,4,1,TH,67049000,0,KGM,Of other materials (KGM),31,309156,6704,#N/A,67,PREPARED FEATHER & ARTICLE
2563,4,1,TH,68021000,0,KGM,"Tiles, cubes and similar articles, whether or not rectangular (including square), the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm; artificially coloured granules, chippings and powder (KGM)",0,0,6802,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68029110,0,KGM,Marble (KGM),0,0,6802,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68029190,0,KGM,Other (KGM),0,0,6802,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68029390,0,KGM,Other (KGM),0,0,6802,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68029900,0,KGM,Other stone (KGM),1,23651,6802,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68042100,1,KGM,Grinding wheels (KGM),14,43294,6804,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68042100,90,KGM,Other (KGM),0,0,6804,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68042200,1,KGM,Grinding wheels (KGM),0,0,6804,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68042200,90,KGM,Other (KGM),213,840508,6804,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68042300,1,KGM,Grinding wheels (KGM),0,0,6804,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68042300,90,KGM,Other (KGM),215,90045,6804,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68043000,0,KGM,Hand sharpening or polishing stones (KGM),30,9088,6804,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68051000,0,KGM,On a base of woven textile fabric only (KGM),0,0,6805,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68052000,90,KGM,Other (KGM),0,0,6805,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68053000,0,KGM,On a base of other materials (KGM),2,1074,6805,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68080090,0,KGM,Other (KGM),0,0,6808,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68099010,0,KGM,Dental moulds of plaster (KGM),0,0,6809,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68109900,0,KGM,Other (KGM),0,0,6810,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68118290,0,KGM,Other (KGM),0,0,6811,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68129110,0,KGM,Clothing (KGM),0,0,6812,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68132010,0,KGM,Brake linings and pads (KGM),0,0,6813,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68151010,0,KGM,Yarn or thread (KGM),3,12294,6815,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68151099,0,KGM,Other (KGM),0,0,6815,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,68159900,90,KGM,Other (KGM),5,8101,6815,#N/A,68,STONE CEMENT PLASTER ARTICLE
2563,4,1,TH,69072193,0,MTK,"Paving, hearth or wall tiles, glazed (MTK)",0,0,6907,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69072194,0,MTK,"Other, glazed (MTK)",0,0,6907,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69091900,0,KGM,Other (KGM),1,163,6909,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69101000,0,KGM,Of porcelain or china (KGM),0,0,6910,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69111000,0,KGM,Tableware and kitchenware (KGM),227,39662,6911,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69119000,0,KGM,Other (KGM),0,0,6911,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69120000,1,KGM,Tableware and kitchenware (KGM),679,98434,6912,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69120000,90,KGM,Other (KGM),519,70603,6912,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69139090,90,KGM,Other (KGM),6,12901,6913,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69141000,0,KGM,Of porcelain or china (KGM),0,111,6914,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,69149000,0,KGM,Other (KGM),655,736885,6914,#N/A,69,CERAMIC PRODUCT
2563,4,1,TH,70010000,0,KGM,Cullet and other waste and scrap of glass; glass in the mass. (KGM),6060,1831,7001,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70049090,0,KGM,Other (KGM),0,0,7004,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70052990,90,KGM,Other (KGM),92450,45528097,7005,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70060090,0,KGM,Other (KGM),1,19417,7006,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70071110,0,KGM,Suitable for vehicles of Chapter 87 (KGM),0,0,7007,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70071910,0,KGM,Suitable for machinery of heading 84.29 or 84.30 (KGM),10,7920,7007,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70071990,0,KGM,Other (KGM),0,0,7007,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70072110,0,KGM,Suitable for vehicles of Chapter 87 (KGM),25,13213,7007,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70072990,0,KGM,Other (KGM),0,0,7007,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70091000,0,KGM,Rearview mirrors for vehicles (KGM),405,189428,7009,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70099100,0,KGM,Unframed (KGM),11,6847272,7009,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70099200,0,KGM,Framed (KGM),2,1264,7009,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70109040,90,KGM,Other (KGM),0,0,7010,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70109099,0,KGM,Other (KGM),158971,1743208,7010,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70111010,0,KGM,Stems (KGM),0,0,7011,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70132800,0,KGM,Other (KGM),0,0,7013,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70133700,0,KGM,Other (KGM),401,10000,7013,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70134200,0,KGM,Of glass having a linear coefficient of expansion not exceeding 5x106 per Kelvin within a temperature range of 0oC to 300oC (KGM),1840,485350,7013,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70134900,0,KGM,Other (KGM),1618,216218,7013,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70139100,0,KGM,Of lead crystal (KGM),2,108788,7013,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70139900,0,KGM,Other (KGM),1,478,7013,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70159090,0,KGM,Other (KGM),0,0,7015,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70179000,0,KGM,Other (KGM),0,0,7017,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70181010,0,KGM,Glass beads (KGM),1,1362,7018,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70193910,0,KGM,Asphalt or coaltar impregnated glassfibre outerwrap of a kind used for pipelines (KGM),0,0,7019,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70193990,0,KGM,Other (KGM),79129,3471006,7019,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70195200,0,KGM,"Of a width exceeding 30 cm, plain weave, weighing less than 250 g/m2, of filaments measuring per single yarn not more than 136 tex (KGM)",0,0,7019,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70199010,0,KGM,Glass fibres (including glass wool) (KGM),0,0,7019,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70199090,0,KGM,Other (KGM),0,0,7019,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70200019,0,KGM,Other (KGM),69,65371,7020,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,70200090,0,KGM,Other (KGM),10,2720,7020,#N/A,70,GLASS AND GLASSWARE
2563,4,1,TH,71011000,0,KGM,Natural pearls (KGM),0,0,7101,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71012200,0,KGM,Worked (KGM),0,0,7101,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71022900,0,CTM,Other (CTM),0,0,7102,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71023900,0,CTM,Other (CTM),82,2731751,7102,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71031090,90,KGM,Other (KGM),0,0,7103,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71039110,0,KGM,Rubies (KGM),0,1330560,7103,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71039190,1,KGM,Sapphires (KGM),0,1251591,7103,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71039190,2,KGM,Emeralds (KGM),0,1774698,7103,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71039900,1,CTM,Garnets (CTM),4000,4840,7103,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71039900,90,CTM,Other (CTM),20317,3207830,7103,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71041020,0,KGM,Worked (KGM),0,6962,7104,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71049000,1,KGM,Zirconia (KGM),0,0,7104,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71049000,90,KGM,Other (KGM),0,0,7104,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71069100,1,KGM,Silver (KGM),5,105262,7106,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71081100,0,KGM,Powder (KGM),1,626,7108,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71081290,0,KGM,Other (KGM),0,10870,7108,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71081300,0,KGM,Other semimanufactured forms (KGM),0,0,7108,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71101900,0,KGM,Other (KGM),0,0,7110,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71131110,0,KGM,Parts (KGM),9,24768,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71131190,0,KGM,Other (KGM),459,1.26E+08,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71131910,0,KGM,Parts (KGM),0,783,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71131990,1,GRM,Of gold (GRM),9026,41660483,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71131990,2,GRM,Of gold alloys (GRM),56264,80943679,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71131990,3,GRM,Of platinum (GRM),171,557433,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71131990,90,KGM,Of other precious metals (KGM),0,10358569,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71132010,0,KGM,Parts (KGM),0,0,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71132090,0,KGM,Other (KGM),0,0,7113,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71141100,0,KGM,"Of silver, whether or not plated or clad with other precious metal (KGM)",0,6853,7114,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71141900,90,KGM,Of other precious metals (KGM),0,0,7114,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71159020,0,KGM,Of metal clad with gold or silver (KGM),3,60661,7115,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71161000,0,KGM,Of natural or cultured pearls (KGM),0,0,7116,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71162000,0,KGM,"Of precious or semiprecious stones (natural, synthetic or reconstructed) (KGM)",0,0,7116,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71171110,0,KGM,Parts (KGM),1,131,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71171190,0,KGM,Other (KGM),3,2719,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71171910,0,KGM,Bangles (KGM),0,0,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71171920,0,KGM,Other imitation jewellery (KGM),29,1040070,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71171990,0,KGM,Parts (KGM),0,2935,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71179011,0,KGM,Wholly of plastics or glass (KGM),6,27753,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71179019,0,KGM,Other (KGM),4,13736,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71179022,0,KGM,"Wholly of wood, worked tortoise shell, ivory, bone, horn, coral, mother of pearl and other animal carving material, worked vegetable carving material or worked mineral carving material (KGM)",0,30472,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71179029,0,KGM,Other (KGM),0,100517,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71179099,0,KGM,Other (KGM),0,0,7117,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71181010,0,KGM,Silver coin (KGM),1,6889,7118,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71181090,0,KGM,Other (KGM),0,0,7118,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71189010,0,KGM,"Gold coin, whether or not legal tender (KGM)",0,0,7118,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,71189090,0,KGM,Other (KGM),0,0,7118,#N/A,71,PEALS ; PRECIOUS STONES & METALS
2563,4,1,TH,72022900,0,KGM,Other (KGM),0,0,7202,#N/A,72,IRON AND STEEL
2563,4,1,TH,72044900,0,KGM,Other (KGM),0,0,7204,#N/A,72,IRON AND STEEL
2563,4,1,TH,72052900,0,KGM,Other (KGM),5,5380,7205,#N/A,72,IRON AND STEEL
2563,4,1,TH,72071210,90,KGM,Other (KGM),0,0,7207,#N/A,72,IRON AND STEEL
2563,4,1,TH,72083600,90,KGM,Other (KGM),0,0,7208,#N/A,72,IRON AND STEEL
2563,4,1,TH,72104911,61,KGM,"Galvanneal, tensile strength less than 340 MPa(N/mm2), containing by weight less than 0.01% of carbon of a thickness exceeding 0.5 mm or more but not exceeding 1 mm, and width not exceeding 1840 mm (KGM)",0,0,7210,#N/A,72,IRON AND STEEL
2563,4,1,TH,72143090,0,KGM,Other (KGM),0,0,7214,#N/A,72,IRON AND STEEL
2563,4,1,TH,72159090,0,KGM,Other (KGM),0,0,7215,#N/A,72,IRON AND STEEL
2563,4,1,TH,72163190,0,KGM,Other (KGM),9312,350638,7216,#N/A,72,IRON AND STEEL
2563,4,1,TH,72163290,0,KGM,Other (KGM),0,0,7216,#N/A,72,IRON AND STEEL
2563,4,1,TH,72169900,0,KGM,Other (KGM),0,0,7216,#N/A,72,IRON AND STEEL
